id,position
1161,Software Development Intern
1162,Teaching Assistant
1163,Facilities Assistant
1164,Software Engineer
1165,Full Stack Engineer
1166,Full Stack Engineer
1167,Software Engineering Fellow
1168,Web Development Fellow
1169,Flight Attendant
1170,Public Relations & Events Intern
1171,Academic Coach
1172,Undergraduate Teaching Assistant (CSCI0150 and CSCI0160)
1173,Software Engineer
1174,Software Engineering Apprentice
1175,Lead TPM
1176,Software Developer Internship
1177,Software Developer Internship
1178,Cofounder/ Lead Developer
1179,Mentor
1180,Web Developer
1181,Volunteer IT
1182,Full-Stack Software Engineer
1183,IB Credit Risk Co-op
1184,Marketing/Web Development Intern
1185,Finance Associate Co-op
1186,Software Engineer
1187,Software Automation Engineer
1188,Software Engineer
1189,Cloud Architect
1190,Undergraduate Student Researcher
1191,Closer
1192,Software Engineer
1193,Project Manager/Web Developer - DTLP Intern
1194,Project Manager - ITLP Intern
1195,Software Development Consultant
1196,Lead Software Engineer
1197,Lead Hardware And Software Developer 
1198,Software Engineer
1199,Senior Software Engineer
1200,Front-End Software Engineer
1201,"Student, Rutgers Full Stack Web Development Program"
1202,Assistant Public Relations Manager
1203,"Business Manager to Senior VP, N.E. Region | NY/NJ/Boston/Philadelphia"
1204,Executive Development Program (EDP)
1205,Apprentice Software Engineer/ iOS Engineer
1206,Apprentice Software Engineer/ Technical Program Manager
1207,Junior iOS Developer
1208,iOS Developer Intern
1209,iOS Mobile App Development Fellowship
1210,Digital Marketing Apprentice
1211,Loan Disclosure Analyst
1212,Intern
1213,Captain Server
1214,Hostess
1215,Spring/Summer Sales Associate
1216,Temp Hospitality Staff
1217,Cashier/FOH staff
1218,Customer Service Associate
1219,Teacher's Assistant/ Personal Tutor
1220,Sales Associate
1221,Intern
1222,Full Stack Software Engineer
1223,Fullstack Developer Intern
1224,Associate Engineer Intern
1225,Software Engineer
1226,Software Engineer II
1227,Software Engineer I
1228,Software Engineer Intern
1229,Tutor
1230,Webmaster
1231,Software Engineer Intern
1232,Web Developer
1233,IT Manager
1234,Tutor
1235,Software Engineer UI
1236,Engineering Quality Analyst
1237,Engineering Quality Analyst
1238,Planner
1239,Associate Planner
1240,Merchandise Planner and Allocation Analyst
1241,Planning Allocator
1242,Business Intelligence Intern
1243,Santa Land Manager
1244,Data Entry
1245,Administrative Assistant
1246,FOCUS Leader
1247,Local Sales Manager
1248,Software Engineer
1249,Summer Software Engineer
1250,Portfolio Analyst Co-op
1251,Internet of Things Engineer Co-op
1252,Information Technology Co-op
1253,Radio Frequency Engineer Co-op
1254,Software Engineer
1255,Junior ServiceNow Architect - Software Engineering Specialist
1256,Senior ServiceNow Developer - SW Business Implementation Specialist
1257,ServiceNow Developer - Business Implementation Specialist
1258,ServiceNow Consultant
1259,Systems Assistant
1260,Software Engineer
1261,Back End Developer
1262,Software Developer Internship
1263,Website Developer and Manager
1264,President
1265,Counselor
1266,Full Stack Engineer
1267,Founder/CEO
1268,Strategy and Operations Manager
1269,Management Support Associate
1270,Strategy and Analytics Consultant
1271,Senior Frontend Software Engineer
1272,"Associate Instructor, Web Development"
1273,Software Engineer
1274,Front End Engineer
1275,Visual Arts Adjunct Professor
1276,Visitor Services Associate
1277,Artist Studio Assistant
1278,Graduate Teaching Assistant
1279,Graduate Student Technician
1280,Photography Studio Assistant
1281,Fine Art Gallery Intern
1282,Resident Assistant
1283,Chief Newspaper Photography Editor
1284,Software Engineering Manager
1285,Staff Software Engineer
1286,Associate
1287,Assistant Vice President
1288,Summer Analyst - Intern
1289,Technical Analyst
1290,Senior Software Engineer
1291,Full Stack Developer
1292,Lead Developer
1293,Co-Founder
1294,Intern
1295,Researcher
1296,Software Engineer
1297,Software Engineer
1298,Software Developer
1299,Application Engineer
1300,Application Developer
1301,CIBC Glossary Software Developer
1302,Associate Software Engineer
1303,Data Analytics Intern
1304,Senior Options Intern
1305,Summer Intern
1306,Software Engineer
1307,Software Engineer
1308,"Undergraduate Student Researcher, Smart Cities"
1309,Interactive Technology Intern
1310,Computer Science Summer Institute Student
1311,Web Instructor
1312,Graduate Research Assistant
1313,Undergraduate Research Assistant
1314,Developer Intern
1315,Part Time Submitty Developer
1316,Principles of Software Teaching Assistant
1317,Data Structures Teaching Assistant
1318,Software Developer Engineer Intern
1319,Software Engineer Intern
1320,Software Engineer Intern
1321,Sales Associate
1322,Intern
1323,Marketing Intern
1324,Part-Time Bookseller
1325,Software Engineering Student
1326,Accounts Payable Manager
1327,Accounting Intern
1328,Certified Volunteer Tax Preparer
1329,Financial Assistant
1330,Security Software Engineer
1331,Creative Technologist / Software Engineer
1332,Security Forensics Engineer
1333,Software Engineer
1334,iOS Developer
1335,Software Engineer / IT Consultant
1336,Student Assistant
1337,Medical Technology Consultant
1338,Software Engineer
1339,Business Owner
1340,Product Software Engineer
1341,Solutions Engineer
1342,Software Engineer
1343,Software Engineer
1344,Software Engineer
1345,Full Stack Developer
1346,Software Engineer
1347,Fullstack Developer
1348,Jr Fullstack Developer
1349,Full Stack Engineer
1350,Freelance Copywriter/Content Strategist
1351,Marketing Copywriter
1352,"Sr Level Copywriter, Center Core Advertising"
1353,Editorial & PR Executive
1354,VH1 Intern
1355,Intern - B104/WAEB-FM
1356,Intern
1357,"Software Engineer, iOS - Uber Eats"
1358,"Software Engineer, iOS - Uber Money"
1359,A* Member
1360,Lead Mobile Developer
1361,iOS Developer
1362,Junior iOS Developer
1363,Founder
1364,Partnership Marketing
1365,Corporate Finance Analyst - Global Lending Group
1366,Software Engineer
1367,Full Stack Engineer
1368,Web Developer
1369,IT Specialist / Head of Sales
1370,Feature Literary Assistant
1371,Production Assistant
1372,Marketing Intern
1373,Associate Application Developer
1374,Data Engineer
1375,Dispatch Coordinator
1376,Senior Design Project
1377,Software Engineer
1378,Data Scientist
1379,Senior Data Analyst
1380,Software Engineer
1381,Implementations Engineer
1382,Math Teacher
1383,Math Teacher
1384,Fellow
1385,Tutor / Undergraduate Teaching Assistant
1386,Counselor
1387,Tour Guide
1388,Intern
1389,Senior Software Engineer
1390,Senior Software Engineer II
1391,Senior Software Engineer
1392,Senior Software Engineer
1393,Software Engineer
1394,Platform Engineer
1395,Data Engineer
1396,Software Engineer
1397,Software Developer Consultant
1398,Solutions Developer Consultant
1399,Software Developer
1400,Software Developer Intern
1401,Associate Software Engineer
1402,Python Developer
1403,Full Stack Engineer
1404,Software Engineering Virtual Experience
1405,Student | Artificial intelligence for Trading 
1406,Software Engineer
1407, Front End Engineer
1408,Software Engineer
1409,Assistant Sales Manager
1410,"Co-Founder, Director of Engineering"
1411,Director of Finance
1412,Software Engineer Intern (FBU)
1413,Research Assistant
1414,Executive Officer
1415,Simons Research Fellow
1416,Software Engineer
1417,Computer Science Teaching Assistant
1418,Junior Engineer
1419,Social Meda/Communications Strategist for Veteran Affairs
1420,Aerographer's Mate Third Class
1421,Assistant Forecast Duty Officer
1422,Software Developer Engineer in Test
1423,Software Development Engineer In Test
1424,Java Developer
1425,Software Engineer in Test
1426,Java Developer
1427,QA Analyst
1428,Java Software Developer
1429,Software Engineer
1430,Graduate Student Researcher
1431,Software Engineer
1432,Teaching Assistant 15-440: Distributed Systems
1433,Rover SysHealth Autonomy Co-Lead
1434,Software Engineer
1435,Chapter President
1436,Vice President of Projects
1437,Teaching Assistant 15-112: Fundamentals of Programming
1438,Software Engineer
1439,Project Development Intern
1440,"Researcher, Smart Infrastructure Institute"
1441,Java Programmer
1442,Senior Software Engineer
1443,Software Engineer
1444,Software Developer
1445,Software Engineer
1446,Software Engineer
1447,Freelance Web Developer
1448,Frontend Developer
1449,Founder
1450,Full Stack Engineer
1451,Accountant
1452,Staff Accountant
1453,Accounting and Financial Analyst Intern
1454,Equity Analyst Intern
1455,Intern
1456,Senior Software Engineer
1457,Software Engineer
1458,Senior Software Engineer
1459,Team Lead
1460,Software Engineer
1461,Software Engineer
1462,Full Stack Software Engineer
1463,Senior Communications Manager
1464,Communications Associate
1465,Digital Platforms Assistant
1466,Fellow
1467,Inspire Grant Recipient
1468,Gallery Assistant
1469,Arts & Entertainment Editor
1470,Senior Software Engineer
1471,React Monitor | Devtool for optimizing React apps.
1472,Digital Travel | Making Remote Travel Plans 
1473,Senior FullStack Engineer
1474,Senior Developer
1475,Software Consultant
1476,Software Developer
1477,Software Developer
1478,Software Developer
1479,Assistant Vice President
1480,Lead Developer
1481,Project Leader
1482,Software Developer
1483,Video Game Developer
1484,Software Developer
1485,Senior Software Engineer
1486,Software Engineer
1487,Elder Caregiver
1488,Customer Service
1489,Customer Service
1490,Native-Speaking English Teacher (ESL)
1491,English Discussion Group Facilitator
1492,Private English Language Tutor
1493,Teacher of English to Speakers of Other Languages
1494,Southern Region Corps Member
1495,Student Mentor
1496,Intern (Summer and Winter)
1497,Tutor
1498,Seasonal Associate
1499,Staff Software Engineer
1500,Staff Software Engineer
1501,Senior Software Engineer Contract
1502,Software Engineer
1503,Senior Software Engineer
1504,Contract Full Stack Web Architect
1505,Lead Developer
1506,Software Developer
1507,Software Developer
1508,Web Developer
1509,Technical Support
1510,Senior Software Engineer
1511,Lead Software Engineer
1512,Software Engineer
1513,Web Developer Immersive | Web Developer
1514,Systems Administrator
1515,Intern
1516,Intern
1517,Software Engineer
1518,Adjunct Professor
1519,Software Engineer
1520,Fullstack Software Engineer
1521,Backend Software Engineer
1522,Python Course Instructor
1523,Co-Founder | Software & Data Engineer | Techstars IoT 2016
1524,Cargo Logistics Agent
1525,Electronics Bench Technician
1526,Software Development Engineer
1527,Lead Software Engineer
1528,Software Engineer
1529,"Software Engineer, Associate"
1530,Lead Technology Intern
1531,Technology Intern
